FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate/_xsi:nil
220502,08/00017/FOOD,St Marys Roseheath Day Nursery,Hospitals/Childcare/Caring Premises,5,Hillingden Avenue,Halewood,Knowsley,,L26 9TZ,5,fhrs_5_en-GB,2017-07-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.82789200000000,53.36047500000000,
1212583,19/00127/FOOD,St Marys Roseheath Nursery,Hospitals/Childcare/Caring Premises,5,St Marks Catholic Primary School,Fir Avenue,Halewood,Knowsley,L26 0XR,5,fhrs_5_en-GB,2019-12-04,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.82582300000000,53.36382300000000,
220783,01188/4005/2/000,St Michael And All Angels Catholic Primary School,School/college/university,7845,Sidney Powell Avenue,Westvale,Kirkby,Knowsley,L32 0TP,5,fhrs_5_en-GB,2019-03-14,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.89953600000000,53.48438000000000,
858265,00176/4002/2/000,St Paul's C Of E Church,Other catering premises,7841,Bryer Road,Prescot,Knowsley,,L35 5DW,5,fhrs_5_en-GB,2018-07-05,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.80062000000000,53.42058900000000,
220555,00323/4000/2/000,St. Aloysius Parochial Club,Pub/bar/nightclub,7843,Crosswood Crescent,Huyton,Knowsley,,L36 2QE,5,fhrs_5_en-GB,2019-03-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.85247500000000,53.41538500000000,
220788,01083/0042/0/000,Stanley Arms,Pub/bar/nightclub,7843,42 Roby Road,Roby,Knowsley,,L36 4HF,5,fhrs_5_en-GB,2020-03-09,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,-2.85288900000000,53.40901800000000,
220587,00413/0052/0/000,Stanley News,Retailers - other,4613,52 Eccleston Street,Prescot,Knowsley,,L34 5QJ,Exempt,fhrs_exempt_en-GB,2018-02-28,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.80343100000000,53.42919100000000,
220590,07/00194/COM,Stanley News & Wine,Retailers - other,4613,206 Kingsway,Huyton,Knowsley,,L36 2PS,Exempt,fhrs_exempt_en-GB,2019-03-18,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.84897200000000,53.41552700000000,
905583,16/00178/FOOD,Star Noodle,Takeaway/sandwich shop,7844,67 Derby Road,Huyton,Knowsley,,L36 9UQ,2,fhrs_2_en-GB,2019-10-31,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,15,10,FHRS,False,-2.83897300000000,53.41127400000000,
1109695,19/00011/FOOD,Starbucks,Restaurant/Cafe/Canteen,1,Knowsley Community College,Stockbridge Lane,Huyton,Knowsley,L36 3SD,4,fhrs_4_en-GB,2019-06-04,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.85669400000000,53.42769600000000,
861963,16/00104/FOOD,Station Coffee House,Restaurant/Cafe/Canteen,1,Bridge Road,Prescot,Knowsley,,L34 5SY,5,fhrs_5_en-GB,2018-06-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.79927500000000,53.42348300000000,
996467,17/00132/FOOD,Stephanie's Kitchen,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2017-08-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
858296,10/00008/MIXED,Stockbridge Newsagents,Retailers - other,4613,6 The Croft,Stockbridge Village,Knowsley,,L28 1NR,4,fhrs_4_en-GB,2018-08-09,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,10,FHRS,False,-2.86875900000000,53.43555500000000,
220819,11/00048/FOOD,Stockbridge Village Primary School,School/college/university,7845,The Withens,Stockbridge Village,Knowsley,,L28 1AB,5,fhrs_5_en-GB,2019-06-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-1.47204005718231,51.11465072631836,
220735,01984/0001/0/000,Stretford Convenience,Retailers - other,4613,1 Stretford Close,Kirkby,Knowsley,,L33 1WE,5,fhrs_5_en-GB,2018-03-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.88684500000000,53.49368800000000,
668806,14/00088/FOOD,Subway,Takeaway/sandwich shop,7844,18 - 20 Sherborne Square,Huyton,Knowsley,,L36 9UR,5,fhrs_5_en-GB,2018-01-30,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.83851800000000,53.41181700000000,
631970,14/00004/MIXED,Subway,Takeaway/sandwich shop,7844,2 Dragon Lane,Whiston,Knowsley,,L35 2UF,4,fhrs_4_en-GB,2019-09-25,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,0,5,FHRS,False,-2.78810200000000,53.42067300000000,
977879,17/00111/FOOD,Subway,Takeaway/sandwich shop,7844,3 The Croft,Stockbridge Village,Knowsley,,L28 1NR,5,fhrs_5_en-GB,2019-05-30,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.86876010894775,53.43555450439450,
682473,14/00119/FOOD,Subway,Takeaway/sandwich shop,7844,7 Cables Retail Park,Steley Way,Prescot,Knowsley,L34 5NQ,5,fhrs_5_en-GB,2020-01-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80105300000000,53.42681600000000,
971725,17/00100/FOOD,Subway,Takeaway/sandwich shop,7844,9 The Halewood Shopping Centre,Leathers Lane,Halewood,Knowsley,L26 0AD,5,fhrs_5_en-GB,2017-05-09,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.82977200000000,53.35978700000000,
220995,00745/4012/2/000,Subway,Takeaway/sandwich shop,7844,Lees Road,Knowsley Industrial Park,Kirkby,Knowsley,L33 7SE,5,fhrs_5_en-GB,2019-06-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,5,FHRS,False,-2.86313400000000,53.48028900000000,
221139,10/00165/FOOD,Sue Gill Nursery,Hospitals/Childcare/Caring Premises,5,St Mary And St Pauls C Of E Primary,Bryer Road,Prescot,Knowsley,L35 5DN,5,fhrs_5_en-GB,2020-01-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,-2.80212600000000,53.42061500000000,
220774,02133/2000/2/000,Suites Hotel,Hotel/bed & breakfast/guest house,7842,Ribblers Lane,Knowsley Business Park,Knowsley,,L34 9HA,5,fhrs_5_en-GB,2018-02-21,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.87648600000000,53.46352600000000,
221056,00366/0011/0/000,Sun Inn,Pub/bar/nightclub,7843,11 Derby Street,Prescot,Knowsley,,L34 3LE,5,fhrs_5_en-GB,2018-01-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,0,0,FHRS,False,-2.80731800000000,53.42938000000000,
1064082,18/00050/FOOD,Supernews,Retailers - other,4613,36 St Chads Parade,Kirkby Town Centre,Knowsley,,L32 8RH,Exempt,fhrs_exempt_en-GB,2018-01-24,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.88685900000000,53.48205600000000,
639094,14/00053/FOOD,Susana's Home From Home Nursery,Hospitals/Childcare/Caring Premises,5,60 St Johns Road,Huyton,Knowsley,,L36 5SY,5,fhrs_5_en-GB,2019-06-28,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,-2.83122100000000,53.40795800000000,
1196967,19/00106/FOOD,Susiejoe,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2019-10-18,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
221014,01449/4000/2/000,Swan Hotel,Pub/bar/nightclub,7843,Kingsway,Huyton,Knowsley,,L36 2PW,3,fhrs_3_en-GB,2019-07-10,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.84838300000000,53.41386800000000,
975988,17/00103/FOOD,Sweet Palette,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2017-06-07,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
1155148,19/00071/FOOD,Sweet Serenity,Retailers - other,4613,22 Mackets Lane,Halewood,Knowsley,,L25 0LQ,3,fhrs_3_en-GB,2019-07-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.85229710000000,53.36210820000000,
1071563,18/00066/MIXED,Sweet Temptations,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-08-24,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
879162,16/00161/FOOD,Takers,Retailers - other,4613,5 - 6 Kirkby Market,Market Square,Kirkby Town Centre,Knowsley,L32 8RG,5,fhrs_5_en-GB,2019-04-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.88569600000000,53.48198400000000,
1111545,19/00028/FOOD,Tasty Goodies,Restaurant/Cafe/Canteen,1,16 Manor Complex,Kirkby Bank Road,Knowsley Industrial Park,Kirkby,L33 7SY,5,fhrs_5_en-GB,2019-03-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.86052150000000,53.48232830000000,
1159213,19/00074/FOOD,Tasty Polish Cooking,Other catering premises,7841,,,,,,4,fhrs_4_en-GB,2019-10-04,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,10,FHRS,False,,,
1061414,18/00044/FOOD,Tatry Polish Market,Retailers - other,4613,142 Liverpool Road,Huyton,Knowsley,,L36 3RG,4,fhrs_4_en-GB,2018-06-29,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,10,5,FHRS,False,-2.86052800000000,53.42153000000000,
220567,09242/4001/2/000,Tesco,Retailers - supermarkets/hypermarkets,7840,1 Cables Retail Park,Steley Way,Prescot,Knowsley,L34 5NQ,5,fhrs_5_en-GB,2018-03-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80105300000000,53.42681600000000,
457555,12/00110/MIXED,Tesco,Retailers - other,4613,4 The Halewood Shopping Centre,Leathers Lane,Halewood,Knowsley,L26 0AD,5,fhrs_5_en-GB,2017-06-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
220731,09/00059/MIXED,Tesco,Retailers - other,4613,Esso Garage,Cronton Road,Huyton,Knowsley,L35 1QY,5,fhrs_5_en-GB,2019-02-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,-2.81802300000000,53.39826000000000,
1086771,07/00050/COM,Tesco,Retailers - other,4613,Tesco Petrol Station,Steley Way,Prescot,Knowsley,L34 5NQ,5,fhrs_5_en-GB,2018-03-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80105400085449,53.42681503295900,
220591,01386/0001/0/000,Tesco Express,Retailers - other,4613,1 Windy Arbor Road,Whiston,Knowsley,,L35 3PA,5,fhrs_5_en-GB,2018-03-15,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80109000000000,53.41036600000000,
1215394,20/00002/COM,Tesco Express,Retailers - other,4613,9 Glovers Brow,Kirkby Park,Kirkby,Knowsley,L32 2AE,5,fhrs_5_en-GB,2020-03-05,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.90115300000000,53.48747700000000,
221021,00490/4003/2/000,Texaco /Spar,Retailers - other,4613,Gale Road,Knowsley Industrial Park,Kirkby,Knowsley,L33 7YB,5,fhrs_5_en-GB,2017-10-09,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,0,FHRS,False,-2.85559900000000,53.47429300000000,
896108,16/00170/MIXED,Texaco/Londis,Retailers - other,4613,240 - 242 Warrington Road,Prescot,Knowsley,,L35 2UA,5,fhrs_5_en-GB,2020-01-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,0,FHRS,False,-2.79092800000000,53.42373600000000,
221158,02146/4000/2/000,The Academy,Restaurant/Cafe/Canteen,1,The Liverpool Way,Northwood,Knowsley,,L33 7ED,5,fhrs_5_en-GB,2020-02-12,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.86980400000000,53.48005100000000,
858365,16/00017/FOOD,The Albion Bakehouse,Restaurant/Cafe/Canteen,1,10 Leyland Street,Prescot,Knowsley,,L34 5QP,5,fhrs_5_en-GB,2018-04-13,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,5,FHRS,False,-2.80366600000000,53.42971000000000,
1127407,19/00031/FOOD,The Apple Trust Nursery,Hospitals/Childcare/Caring Premises,5,Ellis Ashton Street,Huyton,Knowsley,,L36 6BH,5,fhrs_5_en-GB,2019-03-19,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,-2.82545900000000,53.40949000000000,
1173857,19/00084/FOOD,The Bake Happy Cakery,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2019-08-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
1035833,18/00010/COM,The Bard,Retailers - other,4613,57 High Street,Prescot,Knowsley,,L34 6HF,5,fhrs_5_en-GB,2018-03-05,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.80256550000000,53.43044450000000,
221051,00792/0003/0/000,The Best One,Retailers - other,4613,3 Loweswater Way,Kirkby,Knowsley,,L33 2DL,3,fhrs_3_en-GB,2019-10-01,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.89295300000000,53.49313900000000,
1149612,19/00061/FOOD,The Big Chippy,Takeaway/sandwich shop,7844,7 - 9 Warrington Road,Prescot,Knowsley,,L34 5QX,5,fhrs_5_en-GB,2019-07-30,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80157000000000,53.43033440000000,
931998,16/00200/FOOD,The Bistro,School/college/university,7845,Knowsley Community College,Stockbridge Lane,Huyton,Knowsley,L36 3SD,5,fhrs_5_en-GB,2019-02-11,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.85669400000000,53.42769600000000,
701049,14/00154/MIXED,The Brunch Box,Restaurant/Cafe/Canteen,1,12 The Halewood Shopping Centre,Leathers Lane,Halewood,Knowsley,L26 0AD,4,fhrs_4_en-GB,2019-08-21,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,10,10,FHRS,False,,,
509054,13/00020/MIXED,The Cafe,Restaurant/Cafe/Canteen,1,17 North Mersey Business Park,Knowsley Industrial Park,Kirkby,Knowsley,L33 7UY,5,fhrs_5_en-GB,2019-08-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.85052600000000,53.48953800000000,
1132071,19/00053/FOOD,The Cafe,Restaurant/Cafe/Canteen,1,36 Wilson Road,Huyton,Knowsley,,L36 6AD,4,fhrs_4_en-GB,2019-05-03,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,10,5,FHRS,False,-2.81616300000000,53.40089700000000,
948879,17/00046/FOOD,The Cafe,Restaurant/Cafe/Canteen,1,Tesco Extra,Cables Retail Park,Steley Way,Prescot,L34 5NQ,5,fhrs_5_en-GB,2019-03-21,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80105300000000,53.42681500000000,
744034,15/00024/FOOD,The Cakery,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2017-08-21,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
853382,16/00090/FOOD,The Chippy,Takeaway/sandwich shop,7844,89 Longview Drive,Huyton,Knowsley,,L36 6EB,3,fhrs_3_en-GB,2019-11-18,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,5,FHRS,False,-2.82504700000000,53.41540700000000,
994587,17/00127/FOOD,The Convenience Store,Retailers - other,4613,113 Broad Lane,Southdene,Kirkby,Knowsley,L32 6QD,5,fhrs_5_en-GB,2019-08-28,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.87594300000000,53.47446900000000,
221156,10/00145/MIXED,The Copper Pot,Pub/bar/nightclub,7843,Coopers Lane,Knowsley Industrial Park,Kirkby,Knowsley,L33 7UA,5,fhrs_5_en-GB,2019-06-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,-2.85273800000000,53.46608900000000,
221096,00280/0056/0/000,The Corner Store,Retailers - other,4613,56 Copplehouse Lane,Fazakerley,Knowsley,,L10 0AF,4,fhrs_4_en-GB,2020-02-25,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,10,FHRS,False,-2.91446600000000,53.46734900000000,
221085,01635/4000/2/000,The Crofters,Pub/bar/nightclub,7843,Twickenham Drive,Roby,Knowsley,,L36 4QG,5,fhrs_5_en-GB,2019-01-18,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,-2.85280400000000,53.40549500000000,
220631,00944/4000/2/000,The Dales,Pub/bar/nightclub,7843,Okell Drive,Halewood,Knowsley,,L26 7YL,4,fhrs_4_en-GB,2019-03-29,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,5,5,FHRS,False,-2.83121200000000,53.37047400000000,
220598,00609/0045/0/000,The Ducklings Day Nursery,Hospitals/Childcare/Caring Premises,5,45 Higher Road,Halewood,Knowsley,,L25 0QG,5,fhrs_5_en-GB,2019-11-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.84865900000000,53.36124600000000,
220541,01359/0129/0/000,The Fantail,Pub/bar/nightclub,7843,129 Whitefield Drive,Kirkby,Knowsley,,L32 4SX,4,fhrs_4_en-GB,2017-12-22,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,10,FHRS,False,-2.90483300000000,53.47835300000000,
1159214,19/00075/FOOD,The Fit Kitchen,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2019-07-12,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,,,
989881,17/00122/FOOD,The Food Station And Mr Shakes,Takeaway/sandwich shop,7844,First Floor,118 - 122 Cherryfield Drive,Kirkby Town Centre,Knowsley,L32 8RX,3,fhrs_3_en-GB,2019-02-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.88756895065308,53.48145675659180,
861964,16/00105/FOOD,The Fuel Stop,Other catering premises,7841,1 Kirkby Market,Market Square,Kirkby Town Centre,Knowsley,L32 8RG,5,fhrs_5_en-GB,2018-04-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.88569700000000,53.48198400000000,
221033,10/00149/FOOD,The Fuel Stop,Takeaway/sandwich shop,7844,Jaguar Plant,North Road,Halewood,Knowsley,L24 9LE,4,fhrs_4_en-GB,2018-12-13,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,0,10,FHRS,False,-2.82528200000000,53.34978700000000,
623979,13/00182/MIXED,The Full Monty,Restaurant/Cafe/Canteen,1,5 Loweswater Way,Tower Hill,Kirkby,Knowsley,L33 2DL,5,fhrs_5_en-GB,2019-10-24,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.89295300000000,53.49313900000000,
220944,11/00050/COM,The Gateway Collective,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2016-09-15,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
769917,15/00062/MIXED,The Grand Go Local,Retailers - other,4613,58 - 60 Sugar Lane,Knowsley,Knowsley,,L34 0ER,3,fhrs_3_en-GB,2019-07-11,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,10,10,FHRS,False,-2.85210400000000,53.44952700000000,
220884,00202/0052/0/000,The Grenadier,Pub/bar/nightclub,7843,52 Camberley Drive,Halewood,Knowsley,Merseyside,L25 9PU,AwaitingInspection,fhrs_awaitinginspection_en-GB,,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.85188800000000,53.36717300000000,true
220982,00165/0109/0/000,The Grog Shop,Retailers - other,4613,109 Broad Lane,Kirkby,Knowsley,,L32 6QD,Exempt,fhrs_exempt_en-GB,2020-06-01,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.87594300000000,53.47446900000000,
975990,17/00105/FOOD,The Kitchen Bistro,Restaurant/Cafe/Canteen,1,5 Wood Road,Halewood,Knowsley,,L26 1UT,3,fhrs_3_en-GB,2018-11-21,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.83963394165039,53.36003112792970,
1127413,19/00038/FOOD,The Little Green Juice Box,Mobile caterer,7846,,,,,,5,fhrs_5_en-GB,2019-04-02,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
1173858,19/00085/FOOD,The Lord Strange,Pub/bar/nightclub,7843,2 Leyland Street,Prescot,Knowsley,,L34 5QP,4,fhrs_4_en-GB,2019-09-18,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,10,5,FHRS,False,-2.80366230000000,53.42954730000000,
1159218,19/00079/FOOD,The Mariners Inn,Pub/bar/nightclub,7843,Whitefield Drive,Westvale,Kirkby,Knowsley,L32 0RE,5,fhrs_5_en-GB,2019-07-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,-2.90444803237915,53.48364257812500,
1109700,19/00020/FOOD,The Market Tavern,Restaurant/Cafe/Canteen,1,6 - 10 Newtown Gardens,Kirkby Town Centre,Knowsley,,L32 8RR,4,fhrs_4_en-GB,2019-03-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,10,FHRS,False,-2.88675390000000,53.48145330000000,
220547,12/00006/HS,The Mixing Bowl,Restaurant/Cafe/Canteen,1,The Old School House,St Johns Road,Huyton,Knowsley,L36 0UX,4,fhrs_4_en-GB,2019-06-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,10,0,FHRS,False,-2.83343600000000,53.40584800000000,
220718,01043/0601/0/000,The Old Bank,Pub/bar/nightclub,7843,601 Princess Drive,Huyton,Knowsley,,L14 9ND,5,fhrs_5_en-GB,2018-01-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,0,0,FHRS,False,-2.86132100000000,53.42352900000000,
905586,16/00181/MIXED,The Old Mill,Pub/bar/nightclub,7843,8 Mill Street,Prescot,Knowsley,,L34 6HA,5,fhrs_5_en-GB,2018-03-05,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.80515000000000,53.42937700000000,
220514,11/00029/MIXED,The Old Roundabout,Retailers - other,4613,Hillside Neighbourhood Centre,Hillside Avenue,Huyton,Knowsley,L36 8DS,3,fhrs_3_en-GB,2017-09-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,5,10,FHRS,False,-2.84564600000000,53.42685000000000,
220690,01264/4000/2/000,The Orchard Day Nursery,Hospitals/Childcare/Caring Premises,5,The Orchard,Huyton,Knowsley,,L36 5UZ,5,fhrs_5_en-GB,2019-09-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,0,FHRS,False,-2.84045200000000,53.40918700000000,
221080,01264/4003/2/000,The Orchard Nursing Home,Hospitals/Childcare/Caring Premises,5,The Orchard,Huyton,Knowsley,,L36 5UY,2,fhrs_2_en-GB,2020-01-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,15,10,10,FHRS,False,-2.84049000000000,53.40884500000000,
220810,08/00048/MIXED,The Orchard Residential Home,Hospitals/Childcare/Caring Premises,5,The Orchard,Huyton,Knowsley,,L36 5UY,5,fhrs_5_en-GB,2019-08-02,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.84049000000000,53.40884500000000,
1177953,19/00094/FOOD,The Oven Pizzeria And Bar,Restaurant/Cafe/Canteen,1,10 Eccleston Street,Prescot,Knowsley,,L34 5QE,4,fhrs_4_en-GB,2019-08-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,10,5,FHRS,False,-2.80468700000000,53.42875100000000,
220826,00110/4005/2/000,The Peacock Hotel,Pub/bar/nightclub,7843,Bigdale Drive,Northwood,Kirkby,Knowsley,L33 6XJ,5,fhrs_5_en-GB,2019-07-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.87516500000000,53.48572000000000,
