FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate/_xsi:nil
395806,PI/100042907,The Teeroom,Restaurant/Cafe/Canteen,1,172 Banks Road,West Kirby,Wirral,,CH48 0RH,3,fhrs_3_en-GB,2019-02-19,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.18269090000000,53.36758810000000,
850941,PI/100047968,The Terrace,Restaurant/Cafe/Canteen,1,183 Hoylake Road,Moreton,Wirral,Merseyside,CH46 9QA,3,fhrs_3_en-GB,2019-02-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.11082800000000,53.40100900000000,
394960,PI/100004355,The Three Stags,Pub/bar/nightclub,7843,87 Church Road,Bebington,Wirral,Merseyside,CH63 3EA,5,fhrs_5_en-GB,2018-06-29,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.00395700000000,53.34260100000000,
394716,PI/000116140,The Village Fish And Chip Shop,Takeaway/sandwich shop,7844,118 Wallasey Village,Wallasey Village,Wirral,Merseyside,CH45 3LN,5,fhrs_5_en-GB,2017-09-21,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.06486100000000,53.42380100000000,
394238,PI/000034478,The Village Newsagent,Retailers - other,4613,84 Eastham Village Road,Eastham,Wirral,Merseyside,CH62 0AW,5,fhrs_5_en-GB,2017-06-08,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-2.96049900000000,53.31434700000000,
394704,PI/000115131,The Village Shop General Store,Retailers - other,4613,22 Village Road,Heswall,Wirral,Merseyside,CH60 0DZ,5,fhrs_5_en-GB,2019-08-08,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,5,FHRS,False,-3.10212900000000,53.32219200000000,
546853,PI/000099476,The Vineyard,Pub/bar/nightclub,7843,74 Seaview Road,Liscard,Wirral,Merseyside,CH45 4LB,5,fhrs_5_en-GB,2019-01-14,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,0,FHRS,False,-3.04627200000000,53.42243800000000,
1034740,PI/010005606,The Vineyard Bar & Kitchen,Restaurant/Cafe/Canteen,1,The Vineyard Bar & Kitchen,Moreton,Wirral,,CH46 0PA,3,fhrs_3_en-GB,2019-09-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,5,FHRS,False,-3.11178803443909,53.40029907226560,
1153987,PI/010008948,The Waiting Room @ Wirral Model,Restaurant/Cafe/Canteen,1,62 Victoria Parade,New Brighton,Wirral,Merseyside,CH45 2PH,5,fhrs_5_en-GB,2019-06-10,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.03887400000000,53.43871800000000,
394314,PI/000048421,The Wallaseyans Club,Pub/bar/nightclub,7843,142 Grove Road,Wallasey Village,Wirral,Merseyside,CH45 0JF,5,fhrs_5_en-GB,2018-11-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,0,FHRS,False,-3.05592700000000,53.43008300000000,
547001,PI/100044648,The Warwick Arms,Pub/bar/nightclub,7843,29 Westbourne Road,Birkenhead,Wirral,Merseyside,CH43 4TF,3,fhrs_3_en-GB,2018-08-15,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,5,FHRS,False,-3.03631300000000,53.38727900000000,
546995,PI/100044507,The Waterloo,Pub/bar/nightclub,7843,63 Grange Road East,Birkenhead,Wirral,Merseyside,CH41 5FD,3,fhrs_3_en-GB,2018-12-22,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.01958900000000,53.38960700000000,
1221100,PI/010012404,The Wellington,Pub/bar/nightclub,7843,10 The Village,Bebington,Wirral,Merseyside,CH63 7PW,3,fhrs_3_en-GB,2020-01-25,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.00522000000000,53.35350300000000,
546838,PI/000087061,The Wellington Hotel,Pub/bar/nightclub,7843,10 Poole Road,Egremont,Wirral,Merseyside,CH44 1ED,4,fhrs_4_en-GB,2018-12-31,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.03123400000000,53.42282900000000,
394663,PI/000110050,The Wellington Hotel,Pub/bar/nightclub,7843,10 The Village,Bebington,Wirral,Merseyside,CH63 7PW,2,fhrs_2_en-GB,2019-12-12,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,15,15,10,FHRS,False,-3.00522000000000,53.35350300000000,
777457,PI/100046397,The West Kirby Tap,Restaurant/Cafe/Canteen,1,Grange Bank,Grange Road,West Kirby,Wirral,CH48 4DY,5,fhrs_5_en-GB,2019-01-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.18438300000000,53.37355000000000,
394281,PI/000045679,The White Lion,Pub/bar/nightclub,7843,51 Grange Road,West Kirby,Wirral,Merseyside,CH48 4EE,5,fhrs_5_en-GB,2019-03-12,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,0,FHRS,False,-3.17984700000000,53.37366700000000,
1028452,PI/010005243,The White Owl,Restaurant/Cafe/Canteen,1,Station Road,Thurstaston,Wirral,Merseyside,CH61 0HL,3,fhrs_3_en-GB,2019-07-25,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.13406700000000,53.34899500000000,
1057509,PI/010007495,The Wild Pear Bakehouse,Retailers - supermarkets/hypermarkets,7840,Unit 7 254,Brook Street,Birkenhead,Wirral,CH41 3PH,5,fhrs_5_en-GB,2018-06-18,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,0,FHRS,False,-3.02992950000000,53.39766310000000,
394821,PI/000138959,The Willow Tree Coffee Shop,Restaurant/Cafe/Canteen,1,13 Coronation Buildings,Wallasey Road,Liscard,Wirral,CH45 4NE,5,fhrs_5_en-GB,2018-10-09,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04626200000000,53.42017200000000,
394768,PI/000124334,The Willows,Pub/bar/nightclub,7843,Saughall Massie Road,Upton,Wirral,Merseyside,CH49 4LA,5,fhrs_5_en-GB,2018-11-13,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.11368300000000,53.38765100000000,
831108,PI/100047304,"The Willows, Kitchen 1",Hospitals/Childcare/Caring Premises,5,Raby Hall,Raby Hall Road,Raby Mere,Wirral,CH63 0NN,5,fhrs_5_en-GB,2019-07-06,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.00448700000000,53.31914400000000,
831109,PI/100047305,"The Willows, Kitchen 2",Hospitals/Childcare/Caring Premises,5,Raby Hall,Raby Hall Road,Raby Mere,Wirral,CH63 0NN,5,fhrs_5_en-GB,2019-07-06,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.00448700000000,53.31914400000000,
1000630,PI/010005236,The Wingbox,Restaurant/Cafe/Canteen,1,107 Market Street,Hoylake,Wirral,Merseyside,CH47 5AA,5,fhrs_5_en-GB,2019-01-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.17462200000000,53.39520200000000,
395138,PI/100021116,The Wirral Club,Restaurant/Cafe/Canteen,1,Old Wirralians Cricket And Rugby Club,Thornton Common Road,Thornton Hough,Wirral,CH63 4JU,5,fhrs_5_en-GB,2018-07-28,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04234500000000,53.32090500000000,
394296,PI/000046218,The Woodchurch,Pub/bar/nightclub,7843,Grasswood Road,Woodchurch,Wirral,Merseyside,CH49 7NX,4,fhrs_4_en-GB,2018-11-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,10,5,FHRS,False,-3.08287800000000,53.37537700000000,
394823,PI/000139653,The Wro Bar,Restaurant/Cafe/Canteen,1,North West House,Grange Road,West Kirby,Wirral,CH48 4DY,5,fhrs_5_en-GB,2018-06-25,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.18438300000000,53.37355000000000,
692462,PI/100045623,The Yog Bar,Retailers - other,4613,4 Market Street,Hoylake,Wirral,Merseyside,CH47 2AE,5,fhrs_5_en-GB,2018-06-27,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,0,FHRS,False,-3.17842400000000,53.39126400000000,
1065930,PI/010008022,The Yog Bar Mobile Events,Mobile caterer,7846,Arrowe Brook Farm,Arrowe Brook Lane,Irby,Wirral,CH49 3NZ,5,fhrs_5_en-GB,2018-07-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,5,FHRS,False,-3.11050701141357,53.37020492553710,
940887,PI/100048572,The Yog Hut by Fusion,Restaurant/Cafe/Canteen,1,1 Upton Road,Claughton,Wirral,Merseyside,CH41 0DE,5,fhrs_5_en-GB,2018-06-13,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.05691600000000,53.39471200000000,
1021715,PI/000100054,Thingwall Methodist Church,Retailers - other,4613,Seven Acres Lane,Thingwall,Wirral,Merseyside,CH61 7XZ,Exempt,fhrs_exempt_en-GB,2017-11-28,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.09162092208862,53.35107040405270,
394521,PI/000085790,Thingwall Newsagents,Retailers - other,4613,Thingwall Newsagents,Thingwall,Wirral,,CH61 7UQ,Exempt,fhrs_exempt_en-GB,2018-09-10,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.09442496299744,53.35319519042970,
394523,PI/000085843,Thingwall Primary School,School/college/university,7845,Pensby Road,Thingwall,Wirral,Merseyside,CH61 7UG,5,fhrs_5_en-GB,2019-05-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,0,FHRS,False,-3.09271100000000,53.35491800000000,
1042316,PI/000103205,Thingwall Recreation Centre Social Club,Retailers - other,4613,Sparks Lane,Thingwall,Wirral,Merseyside,CH61 7XE,5,fhrs_5_en-GB,2020-02-08,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.08656692504883,53.35377883911130,
1093145,PI/000009485,Thorndale Lawn Tennis Club,Pub/bar/nightclub,7843,Wallasey Road,Liscard,Wirral,Merseyside,CH44 2AG,5,fhrs_5_en-GB,2019-01-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.05601310729980,53.41959381103520,
395061,PI/100013578,Thornton Hall Hotel,Restaurant/Cafe/Canteen,1,Neston Road,Thornton Hough,Wirral,Merseyside,CH63 1JF,5,fhrs_5_en-GB,2019-03-02,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.04980700000000,53.31849300000000,
569865,PI/100021125,Thornton Hough Playgroup,Hospitals/Childcare/Caring Premises,5,Village Hall,Manor Road,Thornton Hough,Wirral,CH63 1JB,5,fhrs_5_en-GB,2019-04-24,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.05049000000000,53.32613700000000,
546873,PI/000111133,Thornton Hough Post Office,Retailers - other,4613,Thornton Common Road,Thornton Hough,Wirral,Merseyside,CH63 1JL,4,fhrs_4_en-GB,2018-09-24,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.04494000000000,53.32082800000000,
394616,PI/000104427,Thornton Hough Primary School,School/college/university,7845,St Georges Way,Thornton Hough,Wirral,Merseyside,CH63 1JJ,5,fhrs_5_en-GB,2018-05-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04547000000000,53.32161500000000,
653326,PI/100021123,Thornton Hough Village Club,Pub/bar/nightclub,7843,Thornton Common Road,Thornton Hough,Wirral,Merseyside,CH63 1JL,3,fhrs_3_en-GB,2018-12-27,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.04494000000000,53.32082800000000,
394388,PI/000067954,Thornton Hough Village Hall,Pub/bar/nightclub,7843,Manor Road,Thornton Hough,Wirral,Merseyside,CH63 1JD,5,fhrs_5_en-GB,2018-06-19,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04876400000000,53.32369800000000,
395614,PI/100040704,Thorntons - Moreton Sub Post Office,Retailers - other,4613,6 Chadwick Street,Moreton,Wirral,Merseyside,CH46 7TE,Exempt,fhrs_exempt_en-GB,2017-09-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.11269800000000,53.40059600000000,
394850,PI/000150555,Three Gables Day Nursery,Hospitals/Childcare/Caring Premises,5,220 Greasby Road,Greasby,Wirral,Merseyside,CH49 2PN,5,fhrs_5_en-GB,2019-04-26,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,5,FHRS,False,-3.11551400000000,53.37948100000000,
905749,PI/100048251,Thrifty's,Retailers - other,4613,16 Mill Park Drive,Eastham,Wirral,Merseyside,CH62 9DL,4,fhrs_4_en-GB,2020-02-21,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,10,5,FHRS,False,-2.96596600000000,53.31119200000000,
395367,PI/100036815,Thurstaston Caravan Social Club,Pub/bar/nightclub,7843,76 Station Road,Thurstaston,Wirral,Merseyside,CH61 0HN,3,fhrs_3_en-GB,2018-06-08,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.14680400000000,53.34330000000000,
395226,PI/100032200,Thyme Out Cafe,Restaurant/Cafe/Canteen,1,Brimstage Road,Barnston,Wirral,Merseyside,CH60 1XF,4,fhrs_4_en-GB,2019-02-09,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,10,5,FHRS,False,-3.07469500000000,53.32976900000000,
1159704,PI/010007920,Thyme Oxton,Restaurant/Cafe/Canteen,1,17 Rose Mount,Oxton,Wirral,Merseyside,CH43 5SG,4,fhrs_4_en-GB,2019-06-27,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,5,5,FHRS,False,-3.04304900000000,53.38174600000000,
1224717,PI/000023067,Tiffin Shed,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2020-02-13,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,,,
433786,PI/000069313,Tiger News,Retailers - other,4613,73 Martins Lane,Liscard,Wirral,Merseyside,CH44 1BQ,5,fhrs_5_en-GB,2017-07-17,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,0,FHRS,False,-3.03712400000000,53.42063000000000,
1013204,PI/010005186,Tikka,Takeaway/sandwich shop,7844,11 Upton Road,Moreton,Wirral,Merseyside,CH46 0PD,2,fhrs_2_en-GB,2019-02-12,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,15,10,10,FHRS,False,-3.11078600000000,53.40055900000000,
1109070,PI/010008916,Tilly Mints Treats,Restaurant/Cafe/Canteen,1,107 Mount Road,Tranmere,Wirral,Merseyside,CH62 6RE,5,fhrs_5_en-GB,2019-02-28,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,5,FHRS,False,,,
919788,PI/100048319,Time to Dine - Beautiful Buffets,Other catering premises,7841,Time to Dine - Beautiful Buffets,Irby,Wirral,,CH61 8TB,5,fhrs_5_en-GB,2018-05-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,5,FHRS,False,-3.10596799850464,53.34813690185550,
394322,PI/000051874,Tixall Bowling And Social Club,Pub/bar/nightclub,7843,Heathfield Road,Oxton,Wirral,Merseyside,CH43 5RT,5,fhrs_5_en-GB,2017-11-02,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,-3.03807900000000,53.38074600000000,
395512,PI/100039391,TLP Convenience,Retailers - other,4613,171 Bedford Road,Rock Ferry,Wirral,Merseyside,CH42 2AW,3,fhrs_3_en-GB,2019-06-27,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.01342700000000,53.37140300000000,
1154001,PI/010010782,T-Nutrition,Takeaway/sandwich shop,7844,238-240 Conway Street,Birkenhead,Wirral,Merseyside,CH41 4AQ,5,fhrs_5_en-GB,2019-06-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,5,FHRS,False,-3.02909830000000,53.39396530000000,
1000636,PI/010005356,Toast,Restaurant/Cafe/Canteen,1,6 Market Street,Hoylake,Wirral,Merseyside,CH47 2AE,5,fhrs_5_en-GB,2019-08-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,5,FHRS,False,-3.17842400000000,53.39126400000000,
395503,PI/100039268,Toast,Restaurant/Cafe/Canteen,1,Station Parade,33 Grange Road,West Kirby,Wirral,CH48 4DZ,5,fhrs_5_en-GB,2020-03-04,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,5,FHRS,False,-3.18351100000000,53.37300100000000,
653340,PI/100045550,Toast,Restaurant/Cafe/Canteen,1,Toast,Heswall,Wirral,,CH60 7SG,5,fhrs_5_en-GB,2019-09-10,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.10001111030579,53.32915115356450,
796417,PI/100047477,Toby Carvery,Restaurant/Cafe/Canteen,1,Arrowe Park Road,Woodchurch,Wirral,Merseyside,CH49 5LW,2,fhrs_2_en-GB,2020-03-12,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,15,10,FHRS,False,-3.08876700000000,53.36523700000000,
914820,PI/100047627,Today's Local,Retailers - other,4613,65-67 Oxton Road,Birkenhead,Wirral,Merseyside,CH41 2TL,5,fhrs_5_en-GB,2019-12-02,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.03289470000000,53.38731920000000,
989593,PI/100048323,Today's Local,Retailers - other,4613,73-75 New Ferry Road,New Ferry,Wirral,Merseyside,CH62 1BH,4,fhrs_4_en-GB,2017-06-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,10,5,FHRS,False,-2.99497000000000,53.36301000000000,
1021712,PI/000071775,Toddler Group,Restaurant/Cafe/Canteen,1,Methodist Church,Mill Hill Road,Irby,Wirral,CH61 4UE,5,fhrs_5_en-GB,2017-11-21,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.12069400000000,53.35403000000000,
1081838,PI/010008409,Tommy Loves Cake,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-09-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,,,
653324,PI/100010150,Tommy's,Retailers - other,4613,265 Hoylake Road,Moreton,Wirral,Merseyside,CH46 0SL,5,fhrs_5_en-GB,2017-11-14,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.11408800000000,53.40025900000000,
919794,PI/100048383,Tomorrow's Women Wirral,Restaurant/Cafe/Canteen,1,Tomorrow's Women Wirral,Beckwith Street East,Birkenhead,,CH41 3JE,4,fhrs_4_en-GB,2019-08-23,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.02581501007080,53.39403915405270,
729531,PI/100046523,Tony Fish,Retailers - other,4613,22 Felicity Grove,Moreton,Wirral,Merseyside,CH46 7UB,5,fhrs_5_en-GB,2018-11-15,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.11614900000000,53.40373700000000,
395588,PI/100040311,Top Wok,Takeaway/sandwich shop,7844,471 Old Chester Road,Rock Ferry,Wirral,Merseyside,CH42 4NG,5,fhrs_5_en-GB,2018-01-21,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.01429000000000,53.36533700000000,
933796,PI/100046287,Toppies,Retailers - other,4613,129 - 131 Arrowe Park Road,Woodchurch,Wirral,Merseyside,CH49 5PB,5,fhrs_5_en-GB,2019-11-12,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,-3.09632310000000,53.37599140000000,
705867,PI/100046870,Tower Foods @ Tower Stores,Takeaway/sandwich shop,7844,214 Seabank Road,New Brighton,Wirral,Merseyside,CH45 5AQ,4,fhrs_4_en-GB,2018-06-05,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.04141200000000,53.43475000000000,
1135080,PI/010008590,Tower Hotel,Pub/bar/nightclub,7843,1 Liscard Way,Liscard,Wirral,Merseyside,CH44 5TL,5,fhrs_5_en-GB,2019-05-09,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04406300000000,53.41946400000000,
546938,PI/100028093,Tower Stores,Retailers - other,4613,214 Seabank Road,New Brighton,Wirral,Merseyside,CH45 5AQ,3,fhrs_3_en-GB,2020-03-10,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.04141200000000,53.43475000000000,
395142,PI/100021342,Town Lane Infant School,School/college/university,7845,Town Lane,Higher Bebington,Wirral,Merseyside,CH63 8LD,5,fhrs_5_en-GB,2019-05-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,0,FHRS,False,-3.02150800000000,53.35609800000000,
1098208,PI/010009229,Town Meadow Fish and Chips,Takeaway/sandwich shop,7844,70 Town Meadow Lane,Moreton,Wirral,Merseyside,CH46 7TB,4,fhrs_4_en-GB,2019-01-04,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.12348370000000,53.40357890000000,
394682,PI/000112344,Townfield Primary School,School/college/university,7845,Townfield Lane,Oxton,Wirral,Merseyside,CH43 2LH,5,fhrs_5_en-GB,2019-05-15,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,5,FHRS,False,-3.05680800000000,53.38001600000000,
1065932,PI/100032413,Townfield Teds,Hospitals/Childcare/Caring Premises,5,Townfield Primary School,Townfield Lane,Oxton,Wirral,CH43 2LH,Exempt,fhrs_exempt_en-GB,2019-05-15,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.06390240000000,53.37759680000000,
1215037,PI/010010133,TPS Store,Retailers - other,4613,33-35 Old Chester Road,Bebington,Wirral,Merseyside,CH63 7LE,5,fhrs_5_en-GB,2019-12-28,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.00428850000000,53.35864320000000,
1057498,PI/010006235,Tracy's Tasty Treats,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-05-10,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,,,
705850,PI/100046050,Tracy's Tasty Treats,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-05-02,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,,,
394186,PI/000023733,Tranmere Residents & Communities,Restaurant/Cafe/Canteen,1,175 Church Road,Tranmere,Wirral,Merseyside,CH42 0LD,5,fhrs_5_en-GB,2019-08-27,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.02486500000000,53.37703100000000,
395097,PI/100016701,Tranmere Rovers Football Club,Restaurant/Cafe/Canteen,1,Prenton Road West,Prenton,Wirral,Merseyside,CH42 9PY,3,fhrs_3_en-GB,2018-11-24,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.03585100000000,53.37321500000000,
394433,PI/000075227,Travellers Rest,Pub/bar/nightclub,7843,169 Mount Road,Higher Bebington,Wirral,Merseyside,CH63 8PJ,3,fhrs_3_en-GB,2020-03-09,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.03084200000000,53.35376100000000,
805249,PI/100039789,Travelodge Bromborough,Hotel/bed & breakfast/guest house,7842,Travelodge Hotels Ltd,3 Pool Lane,Bromborough,Wirral,CH62 4UE,5,fhrs_5_en-GB,2018-08-08,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,-2.98580200000000,53.34931400000000,
395209,PI/100029739,Travelodge Hotels Ltd,Hotel/bed & breakfast/guest house,7842,"Marine Point,",Kings Parade,New Brighton,Wirral,CH45 2PB,Exempt,fhrs_exempt_en-GB,2018-07-18,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.06543500000000,53.43321600000000,
394524,PI/000086685,Treetops Nurseries Ltd - Beechwood,Hospitals/Childcare/Caring Premises,5,7 Plymyard Avenue,Bromborough,Wirral,Merseyside,CH62 6BQ,5,fhrs_5_en-GB,2018-08-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,0,FHRS,False,-2.98443040000000,53.32109930000000,
546953,PI/100037957,Trinity with Palm Grove Church,Other catering premises,7841,63 Alton Road,Oxton,Wirral,Merseyside,CH431UZ,5,fhrs_5_en-GB,2018-09-04,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.05024300000000,53.38633900000000,
1057507,PI/010006667,Triple H Mobile Cafe,Mobile caterer,7846,,,,,,4,fhrs_4_en-GB,2019-03-15,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,5,5,FHRS,False,,,
1149838,PI/010010024,Truly Scrumptious,Takeaway/sandwich shop,7844,129 - 131,Arrowe Park Road,Woodchurch,Wirral,CH49 5PB,5,fhrs_5_en-GB,2019-05-29,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,5,FHRS,False,-3.09615800000000,53.37566900000000,
